temperature, rainfall, humidity, yeild1, yeild2, yeild3
83.00  ,  20.00  ,  60.00  ,  619.50  ,  619.50  ,  2096.00
47.00  ,  48.00  ,  100.00  ,  1005.90  ,  1005.90  ,  2588.00
36.00  ,  82.00  ,  91.00  ,  961.80  ,  961.80  ,  2772.00
80.00  ,  53.00  ,  57.00  ,  633.30  ,  633.30  ,  2447.00
35.00  ,  59.00  ,  94.00  ,  959.00  ,  959.00  ,  2503.00
34.00  ,  56.00  ,  66.00  ,  697.00  ,  697.00  ,  2060.00
40.00  ,  69.00  ,  82.00  ,  864.10  ,  864.10  ,  2525.00
68.00  ,  48.00  ,  64.00  ,  685.20  ,  685.20  ,  2336.00
22.00  ,  22.00  ,  28.00  ,  297.20  ,  297.20  ,  942.00
26.00  ,  33.00  ,  27.00  ,  304.30  ,  304.30  ,  1119.00
49.00  ,  28.00  ,  27.00  ,  309.30  ,  309.30  ,  1330.00
32.00  ,  98.00  ,  70.00  ,  787.40  ,  787.40  ,  2638.00
26.00  ,  26.00  ,  84.00  ,  819.60  ,  819.60  ,  1826.00
84.00  ,  52.00  ,  75.00  ,  799.60  ,  799.60  ,  2734.00
98.00  ,  59.00  ,  76.00  ,  824.90  ,  824.90  ,  3007.00
89.00  ,  88.00  ,  34.00  ,  471.70  ,  471.70  ,  2688.00
35.00  ,  35.00  ,  82.00  ,  817.40  ,  817.40  ,  2023.00
41.00  ,  75.00  ,  46.00  ,  541.20  ,  541.20  ,  2111.00
97.00  ,  87.00  ,  72.00  ,  824.00  ,  824.00  ,  3303.00
59.00  ,  84.00  ,  65.00  ,  736.70  ,  736.70  ,  2710.00
97.00  ,  40.00  ,  43.00  ,  496.10  ,  496.10  ,  2286.00
71.00  ,  95.00  ,  51.00  ,  628.20  ,  628.20  ,  2801.00
67.00  ,  46.00  ,  41.00  ,  470.50  ,  470.50  ,  1976.00
51.00  ,  62.00  ,  76.00  ,  805.30  ,  805.30  ,  2482.00
25.00  ,  42.00  ,  68.00  ,  692.70  ,  692.70  ,  1798.00
56.00  ,  28.00  ,  66.00  ,  671.60  ,  671.60  ,  1960.00
40.00  ,  39.00  ,  83.00  ,  834.30  ,  834.30  ,  2149.00
70.00  ,  26.00  ,  76.00  ,  768.00  ,  768.00  ,  2242.00
72.00  ,  46.00  ,  79.00  ,  822.60  ,  822.60  ,  2568.00
80.00  ,  72.00  ,  65.00  ,  731.60  ,  731.60  ,  2806.00
98.00  ,  20.00  ,  26.00  ,  314.20  ,  314.20  ,  1800.00
76.00  ,  53.00  ,  71.00  ,  760.10  ,  760.10  ,  2595.00
30.00  ,  31.00  ,  97.00  ,  947.70  ,  947.70  ,  2121.00
54.00  ,  51.00  ,  87.00  ,  893.70  ,  893.70  ,  2529.00
39.00  ,  34.00  ,  71.00  ,  716.90  ,  716.90  ,  1904.00
100.00  ,  89.00  ,  57.00  ,  690.10  ,  690.10  ,  3155.00
30.00  ,  37.00  ,  52.00  ,  541.50  ,  541.50  ,  1569.00
29.00  ,  100.00  ,  63.00  ,  724.10  ,  724.10  ,  2530.00
100.00  ,  37.00  ,  26.00  ,  337.30  ,  337.30  ,  2045.00
35.00  ,  93.00  ,  31.00  ,  423.60  ,  423.60  ,  2063.00
80.00  ,  35.00  ,  96.00  ,  968.70  ,  968.70  ,  2759.00
77.00  ,  35.00  ,  65.00  ,  682.00  ,  682.00  ,  2289.00
30.00  ,  42.00  ,  84.00  ,  842.40  ,  842.40  ,  2082.00
86.00  ,  88.00  ,  94.00  ,  1022.20  ,  1022.20  ,  3492.00
26.00  ,  48.00  ,  73.00  ,  747.00  ,  747.00  ,  1958.00
69.00  ,  51.00  ,  48.00  ,  542.40  ,  542.40  ,  2163.00
87.00  ,  64.00  ,  21.00  ,  319.90  ,  319.90  ,  2170.00
69.00  ,  53.00  ,  77.00  ,  811.80  ,  811.80  ,  2595.00
53.00  ,  73.00  ,  72.00  ,  783.80  ,  783.80  ,  2593.00
41.00  ,  82.00  ,  28.00  ,  384.70  ,  384.70  ,  1950.00
61.00  ,  27.00  ,  95.00  ,  939.60  ,  939.60  ,  2413.00
33.00  ,  91.00  ,  92.00  ,  981.20  ,  981.20  ,  2867.00
34.00  ,  57.00  ,  33.00  ,  394.70  ,  394.70  ,  1611.00
97.00  ,  60.00  ,  21.00  ,  319.70  ,  319.70  ,  2238.00
66.00  ,  22.00  ,  45.00  ,  475.60  ,  475.60  ,  1708.00
40.00  ,  54.00  ,  30.00  ,  366.20  ,  366.20  ,  1602.00
55.00  ,  47.00  ,  28.00  ,  346.20  ,  346.20  ,  1663.00
21.00  ,  55.00  ,  53.00  ,  569.60  ,  569.60  ,  1709.00
37.00  ,  68.00  ,  37.00  ,  447.30  ,  447.30  ,  1846.00
46.00  ,  39.00  ,  22.00  ,  276.10  ,  276.10  ,  1367.00
27.00  ,  43.00  ,  28.00  ,  327.00  ,  327.00  ,  1275.00
23.00  ,  26.00  ,  75.00  ,  735.30  ,  735.30  ,  1664.00
27.00  ,  89.00  ,  24.00  ,  350.00  ,  350.00  ,  1817.00
20.00  ,  87.00  ,  56.00  ,  638.30  ,  638.30  ,  2155.00
86.00  ,  59.00  ,  61.00  ,  680.90  ,  680.90  ,  2653.00
80.00  ,  50.00  ,  20.00  ,  289.00  ,  289.00  ,  1890.00
70.00  ,  35.00  ,  97.00  ,  972.90  ,  972.90  ,  2653.00
33.00  ,  40.00  ,  54.00  ,  565.30  ,  565.30  ,  1672.00
90.00  ,  54.00  ,  67.00  ,  731.60  ,  731.60  ,  2720.00
76.00  ,  92.00  ,  51.00  ,  626.80  ,  626.80  ,  2822.00
87.00  ,  85.00  ,  65.00  ,  752.00  ,  752.00  ,  3059.00
24.00  ,  64.00  ,  78.00  ,  812.80  ,  812.80  ,  2212.00
24.00  ,  48.00  ,  43.00  ,  470.00  ,  470.00  ,  1514.00
65.00  ,  28.00  ,  36.00  ,  400.10  ,  400.10  ,  1648.00
25.00  ,  69.00  ,  64.00  ,  691.00  ,  691.00  ,  2093.00
82.00  ,  50.00  ,  25.00  ,  336.00  ,  336.00  ,  1984.00
39.00  ,  23.00  ,  58.00  ,  583.00  ,  583.00  ,  1579.00
25.00  ,  42.00  ,  91.00  ,  904.30  ,  904.30  ,  2120.00
46.00  ,  31.00  ,  52.00  ,  541.70  ,  541.70  ,  1683.00
93.00  ,  23.00  ,  37.00  ,  416.80  ,  416.80  ,  1933.00
92.00  ,  87.00  ,  74.00  ,  839.90  ,  839.90  ,  3271.00
43.00  ,  80.00  ,  62.00  ,  695.90  ,  695.90  ,  2424.00
29.00  ,  52.00  ,  28.00  ,  339.70  ,  339.70  ,  1416.00
99.00  ,  85.00  ,  33.00  ,  463.60  ,  463.60  ,  2755.00
44.00  ,  85.00  ,  75.00  ,  822.50  ,  822.50  ,  2683.00
94.00  ,  75.00  ,  27.00  ,  392.90  ,  392.90  ,  2481.00
90.00  ,  80.00  ,  29.00  ,  415.80  ,  415.80  ,  2526.00
36.00  ,  89.00  ,  97.00  ,  1026.10  ,  1026.10  ,  2947.00
29.00  ,  83.00  ,  30.00  ,  398.40  ,  398.40  ,  1847.00
74.00  ,  53.00  ,  29.00  ,  372.70  ,  372.70  ,  1983.00
71.00  ,  68.00  ,  32.00  ,  418.30  ,  418.30  ,  2184.00
85.00  ,  25.00  ,  42.00  ,  461.40  ,  461.40  ,  1933.00
44.00  ,  23.00  ,  66.00  ,  659.10  ,  659.10  ,  1751.00
75.00  ,  31.00  ,  86.00  ,  869.00  ,  869.00  ,  2507.00
100.00  ,  31.00  ,  69.00  ,  725.10  ,  725.10  ,  2569.00
20.00  ,  59.00  ,  46.00  ,  509.90  ,  509.90  ,  1651.00
70.00  ,  82.00  ,  38.00  ,  491.20  ,  491.20  ,  2438.00
23.00  ,  74.00  ,  83.00  ,  871.30  ,  871.30  ,  2400.00
68.00  ,  51.00  ,  61.00  ,  661.50  ,  661.50  ,  2333.00
63.00  ,  77.00  ,  49.00  ,  582.40  ,  582.40  ,  2443.00
94.00  ,  29.00  ,  33.00  ,  388.30  ,  388.30  ,  1967.00
74.00  ,  24.00  ,  32.00  ,  362.60  ,  362.60  ,  1648.00
81.00  ,  50.00  ,  21.00  ,  298.70  ,  298.70  ,  1916.00
89.00  ,  32.00  ,  28.00  ,  343.70  ,  343.70  ,  1876.00
39.00  ,  67.00  ,  100.00  ,  1026.60  ,  1026.60  ,  2739.00
99.00  ,  79.00  ,  70.00  ,  796.20  ,  796.20  ,  3195.00
98.00  ,  88.00  ,  66.00  ,  770.60  ,  770.60  ,  3244.00
36.00  ,  100.00  ,  91.00  ,  985.20  ,  985.20  ,  3006.00
59.00  ,  57.00  ,  40.00  ,  471.60  ,  471.60  ,  2009.00
41.00  ,  53.00  ,  75.00  ,  779.40  ,  779.40  ,  2231.00
31.00  ,  71.00  ,  84.00  ,  880.60  ,  880.60  ,  2471.00
71.00  ,  47.00  ,  78.00  ,  814.20  ,  814.20  ,  2555.00
97.00  ,  47.00  ,  51.00  ,  578.80  ,  578.80  ,  2489.00
25.00  ,  74.00  ,  73.00  ,  780.30  ,  780.30  ,  2284.00
32.00  ,  40.00  ,  48.00  ,  509.60  ,  509.60  ,  1576.00
48.00  ,  87.00  ,  84.00  ,  909.90  ,  909.90  ,  2883.00
71.00  ,  41.00  ,  62.00  ,  659.20  ,  659.20  ,  2253.00
64.00  ,  81.00  ,  91.00  ,  974.50  ,  974.50  ,  3095.00
70.00  ,  87.00  ,  53.00  ,  635.70  ,  635.70  ,  2713.00
29.00  ,  41.00  ,  78.00  ,  785.40  ,  785.40  ,  1973.00
69.00  ,  40.00  ,  44.00  ,  491.30  ,  491.30  ,  1964.00
41.00  ,  54.00  ,  41.00  ,  467.90  ,  467.90  ,  1768.00
57.00  ,  84.00  ,  21.00  ,  330.90  ,  330.90  ,  2070.00
23.00  ,  46.00  ,  81.00  ,  816.50  ,  816.50  ,  2008.00
48.00  ,  49.00  ,  53.00  ,  575.30  ,  575.30  ,  1955.00
34.00  ,  39.00  ,  66.00  ,  674.90  ,  674.90  ,  1839.00
63.00  ,  100.00  ,  24.00  ,  382.30  ,  382.30  ,  2392.00
93.00  ,  71.00  ,  36.00  ,  470.00  ,  470.00  ,  2543.00
82.00  ,  48.00  ,  22.00  ,  305.80  ,  305.80  ,  1916.00
94.00  ,  65.00  ,  79.00  ,  858.30  ,  858.30  ,  3079.00
75.00  ,  73.00  ,  49.00  ,  583.20  ,  583.20  ,  2535.00
56.00  ,  95.00  ,  62.00  ,  721.90  ,  721.90  ,  2775.00
38.00  ,  20.00  ,  56.00  ,  560.20  ,  560.20  ,  1500.00
59.00  ,  20.00  ,  96.00  ,  938.70  ,  938.70  ,  2312.00
43.00  ,  23.00  ,  56.00  ,  566.60  ,  566.60  ,  1599.00
46.00  ,  26.00  ,  38.00  ,  406.40  ,  406.40  ,  1422.00
45.00  ,  78.00  ,  58.00  ,  657.50  ,  657.50  ,  2366.00
50.00  ,  32.00  ,  72.00  ,  729.00  ,  729.00  ,  2024.00
59.00  ,  76.00  ,  22.00  ,  330.70  ,  330.70  ,  2004.00
95.00  ,  63.00  ,  75.00  ,  819.40  ,  819.40  ,  3009.00
35.00  ,  46.00  ,  78.00  ,  794.90  ,  794.90  ,  2110.00
92.00  ,  31.00  ,  94.00  ,  951.10  ,  951.10  ,  2823.00
35.00  ,  84.00  ,  98.00  ,  1028.30  ,  1028.30  ,  2884.00
83.00  ,  57.00  ,  83.00  ,  879.20  ,  879.20  ,  2899.00
88.00  ,  57.00  ,  95.00  ,  992.10  ,  992.10  ,  3127.00
91.00  ,  30.00  ,  70.00  ,  728.50  ,  728.50  ,  2462.00
68.00  ,  86.00  ,  33.00  ,  449.40  ,  449.40  ,  2396.00
58.00  ,  91.00  ,  39.00  ,  506.10  ,  506.10  ,  2425.00
65.00  ,  77.00  ,  83.00  ,  896.20  ,  896.20  ,  2943.00
78.00  ,  80.00  ,  54.00  ,  639.80  ,  639.80  ,  2732.00
52.00  ,  84.00  ,  43.00  ,  530.80  ,  530.80  ,  2318.00
41.00  ,  87.00  ,  31.00  ,  418.80  ,  418.80  ,  2057.00
85.00  ,  36.00  ,  47.00  ,  521.70  ,  521.70  ,  2146.00
90.00  ,  72.00  ,  58.00  ,  672.20  ,  672.20  ,  2828.00
33.00  ,  41.00  ,  42.00  ,  456.20  ,  456.20  ,  1517.00
38.00  ,  46.00  ,  95.00  ,  952.80  ,  952.80  ,  2384.00
51.00  ,  50.00  ,  52.00  ,  568.90  ,  568.90  ,  1990.00
92.00  ,  21.00  ,  27.00  ,  321.70  ,  321.70  ,  1755.00
48.00  ,  61.00  ,  86.00  ,  894.50  ,  894.50  ,  2573.00
83.00  ,  69.00  ,  99.00  ,  1042.00  ,  1042.00  ,  3279.00
68.00  ,  45.00  ,  64.00  ,  681.30  ,  681.30  ,  2297.00
49.00  ,  41.00  ,  33.00  ,  381.40  ,  381.40  ,  1583.00
100.00  ,  23.00  ,  86.00  ,  871.10  ,  871.10  ,  2703.00
87.00  ,  43.00  ,  38.00  ,  449.00  ,  449.00  ,  2135.00
38.00  ,  32.00  ,  57.00  ,  585.00  ,  585.00  ,  1670.00
90.00  ,  95.00  ,  69.00  ,  803.30  ,  803.30  ,  3281.00
38.00  ,  78.00  ,  32.00  ,  414.80  ,  414.80  ,  1918.00
45.00  ,  70.00  ,  88.00  ,  923.10  ,  923.10  ,  2682.00
52.00  ,  93.00  ,  55.00  ,  652.90  ,  652.90  ,  2603.00
73.00  ,  93.00  ,  97.00  ,  1049.80  ,  1049.80  ,  3443.00
65.00  ,  83.00  ,  58.00  ,  674.00  ,  674.00  ,  2671.00
50.00  ,  84.00  ,  52.00  ,  612.60  ,  612.60  ,  2420.00
37.00  ,  73.00  ,  89.00  ,  932.20  ,  932.20  ,  2639.00
70.00  ,  96.00  ,  78.00  ,  877.40  ,  877.40  ,  3180.00
25.00  ,  23.00  ,  70.00  ,  686.40  ,  686.40  ,  1579.00
43.00  ,  56.00  ,  27.00  ,  342.70  ,  342.70  ,  1622.00
59.00  ,  71.00  ,  90.00  ,  949.80  ,  949.80  ,  2891.00
52.00  ,  74.00  ,  22.00  ,  324.60  ,  324.60  ,  1894.00
96.00  ,  20.00  ,  67.00  ,  690.40  ,  690.40  ,  2350.00
29.00  ,  99.00  ,  36.00  ,  474.40  ,  474.40  ,  2139.00
96.00  ,  43.00  ,  99.00  ,  1014.70  ,  1014.70  ,  3097.00
20.00  ,  100.00  ,  90.00  ,  968.00  ,  968.00  ,  2800.00
94.00  ,  60.00  ,  56.00  ,  640.20  ,  640.20  ,  2692.00
34.00  ,  77.00  ,  64.00  ,  705.90  ,  705.90  ,  2305.00
38.00  ,  45.00  ,  95.00  ,  951.50  ,  951.50  ,  2371.00
85.00  ,  85.00  ,  33.00  ,  456.60  ,  456.60  ,  2587.00
33.00  ,  59.00  ,  38.00  ,  442.80  ,  442.80  ,  1695.00
27.00  ,  67.00  ,  73.00  ,  772.20  ,  772.20  ,  2217.00
22.00  ,  31.00  ,  77.00  ,  759.70  ,  759.70  ,  1745.00
89.00  ,  97.00  ,  93.00  ,  1026.20  ,  1026.20  ,  3631.00
85.00  ,  98.00  ,  25.00  ,  399.90  ,  399.90  ,  2644.00
72.00  ,  42.00  ,  60.00  ,  642.60  ,  642.60  ,  2250.00
78.00  ,  85.00  ,  76.00  ,  848.70  ,  848.70  ,  3105.00
83.00  ,  40.00  ,  79.00  ,  820.30  ,  820.30  ,  2622.00
40.00  ,  59.00  ,  95.00  ,  970.70  ,  970.70  ,  2577.00
78.00  ,  59.00  ,  90.00  ,  943.70  ,  943.70  ,  2963.00
46.00  ,  50.00  ,  75.00  ,  778.00  ,  778.00  ,  2252.00
29.00  ,  72.00  ,  94.00  ,  972.90  ,  972.90  ,  2600.00
56.00  ,  67.00  ,  51.00  ,  584.30  ,  584.30  ,  2257.00
27.00  ,  92.00  ,  64.00  ,  721.90  ,  721.90  ,  2416.00
90.00  ,  97.00  ,  73.00  ,  842.70  ,  842.70  ,  3363.00
47.00  ,  58.00  ,  40.00  ,  466.90  ,  466.90  ,  1878.00
24.00  ,  30.00  ,  21.00  ,  244.20  ,  244.20  ,  972.00
54.00  ,  66.00  ,  39.00  ,  471.60  ,  471.60  ,  2052.00
49.00  ,  22.00  ,  78.00  ,  770.70  ,  770.70  ,  1966.00
70.00  ,  50.00  ,  39.00  ,  458.80  ,  458.80  ,  2036.00
42.00  ,  36.00  ,  27.00  ,  316.20  ,  316.20  ,  1350.00
54.00  ,  100.00  ,  60.00  ,  709.00  ,  709.00  ,  2788.00
26.00  ,  66.00  ,  36.00  ,  430.00  ,  430.00  ,  1674.00
32.00  ,  40.00  ,  59.00  ,  610.80  ,  610.80  ,  1730.00
40.00  ,  71.00  ,  32.00  ,  406.70  ,  406.70  ,  1851.00
97.00  ,  38.00  ,  73.00  ,  769.50  ,  769.50  ,  2680.00
52.00  ,  93.00  ,  56.00  ,  662.10  ,  662.10  ,  2617.00
20.00  ,  96.00  ,  69.00  ,  769.60  ,  769.60  ,  2454.00
24.00  ,  70.00  ,  97.00  ,  995.40  ,  995.40  ,  2556.00
30.00  ,  38.00  ,  89.00  ,  883.20  ,  883.20  ,  2100.00
85.00  ,  50.00  ,  87.00  ,  907.90  ,  907.90  ,  2888.00
65.00  ,  89.00  ,  82.00  ,  902.60  ,  902.60  ,  3085.00
41.00  ,  32.00  ,  85.00  ,  844.10  ,  844.10  ,  2098.00
58.00  ,  40.00  ,  67.00  ,  697.40  ,  697.40  ,  2154.00
29.00  ,  78.00  ,  61.00  ,  677.10  ,  677.10  ,  2216.00
38.00  ,  21.00  ,  66.00  ,  653.50  ,  653.50  ,  1653.00
22.00  ,  53.00  ,  57.00  ,  604.30  ,  604.30  ,  1751.00
41.00  ,  44.00  ,  27.00  ,  326.10  ,  326.10  ,  1442.00
70.00  ,  68.00  ,  46.00  ,  546.60  ,  546.60  ,  2368.00
24.00  ,  29.00  ,  72.00  ,  712.10  ,  712.10  ,  1673.00
32.00  ,  91.00  ,  51.00  ,  603.50  ,  603.50  ,  2281.00
37.00  ,  76.00  ,  91.00  ,  954.50  ,  954.50  ,  2706.00
76.00  ,  92.00  ,  30.00  ,  433.60  ,  433.60  ,  2528.00
71.00  ,  25.00  ,  36.00  ,  399.20  ,  399.20  ,  1681.00
49.00  ,  79.00  ,  77.00  ,  835.60  ,  835.60  ,  2693.00
37.00  ,  87.00  ,  39.00  ,  490.40  ,  490.40  ,  2121.00
100.00  ,  98.00  ,  83.00  ,  941.00  ,  941.00  ,  3636.00
78.00  ,  66.00  ,  25.00  ,  354.80  ,  354.80  ,  2144.00
78.00  ,  65.00  ,  88.00  ,  933.10  ,  933.10  ,  3013.00
92.00  ,  60.00  ,  83.00  ,  887.60  ,  887.60  ,  3046.00
51.00  ,  41.00  ,  33.00  ,  382.40  ,  382.40  ,  1607.00
92.00  ,  49.00  ,  41.00  ,  486.90  ,  486.90  ,  2315.00
94.00  ,  41.00  ,  50.00  ,  560.30  ,  560.30  ,  2361.00
79.00  ,  33.00  ,  91.00  ,  919.60  ,  919.60  ,  2651.00
26.00  ,  66.00  ,  96.00  ,  982.00  ,  982.00  ,  2514.00
50.00  ,  98.00  ,  61.00  ,  713.60  ,  713.60  ,  2728.00
62.00  ,  65.00  ,  90.00  ,  943.50  ,  943.50  ,  2849.00
80.00  ,  78.00  ,  26.00  ,  380.60  ,  380.60  ,  2338.00
28.00  ,  99.00  ,  64.00  ,  731.50  ,  731.50  ,  2519.00
50.00  ,  30.00  ,  35.00  ,  386.00  ,  386.00  ,  1480.00
87.00  ,  20.00  ,  66.00  ,  676.70  ,  676.70  ,  2228.00
62.00  ,  62.00  ,  77.00  ,  820.00  ,  820.00  ,  2628.00
56.00  ,  72.00  ,  38.00  ,  471.20  ,  471.20  ,  2140.00
56.00  ,  50.00  ,  79.00  ,  819.80  ,  819.80  ,  2428.00
43.00  ,  95.00  ,  58.00  ,  678.60  ,  678.60  ,  2563.00
58.00  ,  74.00  ,  48.00  ,  566.80  ,  566.80  ,  2330.00
87.00  ,  97.00  ,  81.00  ,  914.80  ,  914.80  ,  3439.00
76.00  ,  49.00  ,  93.00  ,  957.30  ,  957.30  ,  2851.00
83.00  ,  27.00  ,  93.00  ,  932.20  ,  932.20  ,  2649.00
58.00  ,  98.00  ,  84.00  ,  929.20  ,  929.20  ,  3146.00
82.00  ,  65.00  ,  52.00  ,  603.90  ,  603.90  ,  2557.00
59.00  ,  82.00  ,  53.00  ,  623.70  ,  623.70  ,  2516.00
20.00  ,  79.00  ,  67.00  ,  729.10  ,  729.10  ,  2205.00
84.00  ,  80.00  ,  74.00  ,  826.80  ,  826.80  ,  3084.00
36.00  ,  45.00  ,  30.00  ,  352.50  ,  352.50  ,  1437.00
41.00  ,  96.00  ,  91.00  ,  982.50  ,  982.50  ,  3014.00
23.00  ,  70.00  ,  28.00  ,  360.10  ,  360.10  ,  1578.00
57.00  ,  68.00  ,  69.00  ,  751.70  ,  751.70  ,  2534.00
92.00  ,  21.00  ,  88.00  ,  882.90  ,  882.90  ,  2609.00
74.00  ,  40.00  ,  40.00  ,  457.00  ,  457.00  ,  1968.00
92.00  ,  82.00  ,  87.00  ,  953.00  ,  953.00  ,  3388.00
45.00  ,  56.00  ,  32.00  ,  389.70  ,  389.70  ,  1716.00
69.00  ,  22.00  ,  37.00  ,  403.50  ,  403.50  ,  1632.00
40.00  ,  89.00  ,  92.00  ,  982.10  ,  982.10  ,  2925.00
59.00  ,  39.00  ,  46.00  ,  503.40  ,  503.40  ,  1859.00
76.00  ,  71.00  ,  29.00  ,  397.10  ,  397.10  ,  2241.00
88.00  ,  46.00  ,  94.00  ,  968.60  ,  968.60  ,  2970.00
99.00  ,  98.00  ,  64.00  ,  765.70  ,  765.70  ,  3358.00
37.00  ,  54.00  ,  66.00  ,  695.90  ,  695.90  ,  2070.00
28.00  ,  79.00  ,  78.00  ,  834.30  ,  834.30  ,  2455.00
28.00  ,  39.00  ,  75.00  ,  754.70  ,  754.70  ,  1893.00
93.00  ,  68.00  ,  46.00  ,  558.10  ,  558.10  ,  2644.00
80.00  ,  43.00  ,  82.00  ,  850.30  ,  850.30  ,  2667.00
24.00  ,  69.00  ,  62.00  ,  672.10  ,  672.10  ,  2053.00
56.00  ,  54.00  ,  40.00  ,  466.20  ,  466.20  ,  1934.00
22.00  ,  82.00  ,  28.00  ,  375.20  ,  375.20  ,  1722.00
48.00  ,  60.00  ,  60.00  ,  654.00  ,  654.00  ,  2196.00
85.00  ,  100.00  ,  58.00  ,  706.10  ,  706.10  ,  3132.00
81.00  ,  38.00  ,  21.00  ,  283.10  ,  283.10  ,  1760.00
61.00  ,  51.00  ,  53.00  ,  584.40  ,  584.40  ,  2137.00
56.00  ,  86.00  ,  81.00  ,  885.00  ,  885.00  ,  2924.00
43.00  ,  92.00  ,  46.00  ,  564.30  ,  564.30  ,  2356.00
65.00  ,  67.00  ,  57.00  ,  644.00  ,  644.00  ,  2449.00
30.00  ,  62.00  ,  33.00  ,  399.20  ,  399.20  ,  1628.00
67.00  ,  83.00  ,  57.00  ,  665.80  ,  665.80  ,  2681.00
64.00  ,  96.00  ,  82.00  ,  911.20  ,  911.20  ,  3164.00
49.00  ,  21.00  ,  88.00  ,  861.40  ,  861.40  ,  2093.00
36.00  ,  72.00  ,  75.00  ,  801.60  ,  801.60  ,  2418.00
70.00  ,  77.00  ,  28.00  ,  392.70  ,  392.70  ,  2233.00
58.00  ,  26.00  ,  59.00  ,  605.60  ,  605.60  ,  1860.00
84.00  ,  58.00  ,  71.00  ,  770.60  ,  770.60  ,  2756.00
97.00  ,  29.00  ,  75.00  ,  776.20  ,  776.20  ,  2591.00
63.00  ,  44.00  ,  35.00  ,  410.70  ,  410.70  ,  1818.00
22.00  ,  47.00  ,  61.00  ,  633.30  ,  633.30  ,  1729.00
85.00  ,  46.00  ,  41.00  ,  479.50  ,  479.50  ,  2192.00
47.00  ,  57.00  ,  49.00  ,  548.40  ,  548.40  ,  1991.00
45.00  ,  29.00  ,  100.00  ,  980.20  ,  980.20  ,  2317.00
50.00  ,  84.00  ,  70.00  ,  778.20  ,  778.20  ,  2672.00
47.00  ,  49.00  ,  57.00  ,  611.60  ,  611.60  ,  1999.00
96.00  ,  74.00  ,  25.00  ,  374.20  ,  374.20  ,  2464.00
31.00  ,  31.00  ,  33.00  ,  359.40  ,  359.40  ,  1237.00
74.00  ,  85.00  ,  36.00  ,  478.70  ,  478.70  ,  2497.00
65.00  ,  22.00  ,  76.00  ,  760.30  ,  760.30  ,  2130.00
99.00  ,  92.00  ,  94.00  ,  1033.90  ,  1033.90  ,  3700.00
75.00  ,  76.00  ,  63.00  ,  715.90  ,  715.90  ,  2770.00
45.00  ,  79.00  ,  38.00  ,  474.80  ,  474.80  ,  2099.00
53.00  ,  35.00  ,  52.00  ,  550.40  ,  550.40  ,  1819.00
86.00  ,  73.00  ,  85.00  ,  919.90  ,  919.90  ,  3171.00
60.00  ,  69.00  ,  54.00  ,  616.50  ,  616.50  ,  2373.00
52.00  ,  61.00  ,  79.00  ,  832.10  ,  832.10  ,  2523.00
72.00  ,  35.00  ,  88.00  ,  891.10  ,  891.10  ,  2551.00
94.00  ,  86.00  ,  36.00  ,  490.00  ,  490.00  ,  2750.00
53.00  ,  68.00  ,  82.00  ,  869.30  ,  869.30  ,  2668.00
51.00  ,  31.00  ,  96.00  ,  949.00  ,  949.00  ,  2359.00
76.00  ,  75.00  ,  34.00  ,  448.30  ,  448.30  ,  2363.00
21.00  ,  55.00  ,  84.00  ,  854.80  ,  854.80  ,  2143.00
29.00  ,  23.00  ,  72.00  ,  706.80  ,  706.80  ,  1655.00
63.00  ,  75.00  ,  78.00  ,  846.60  ,  846.60  ,  2823.00
51.00  ,  26.00  ,  71.00  ,  712.50  ,  712.50  ,  1944.00
90.00  ,  45.00  ,  82.00  ,  857.90  ,  857.90  ,  2813.00
93.00  ,  86.00  ,  72.00  ,  820.70  ,  820.70  ,  3242.00
92.00  ,  20.00  ,  54.00  ,  568.80  ,  568.80  ,  2120.00
36.00  ,  23.00  ,  37.00  ,  388.30  ,  388.30  ,  1249.00
80.00  ,  42.00  ,  74.00  ,  775.40  ,  775.40  ,  2542.00
58.00  ,  88.00  ,  64.00  ,  732.20  ,  732.20  ,  2736.00
94.00  ,  76.00  ,  79.00  ,  872.60  ,  872.60  ,  3222.00
23.00  ,  64.00  ,  24.00  ,  315.50  ,  315.50  ,  1444.00
64.00  ,  76.00  ,  60.00  ,  682.80  ,  682.80  ,  2596.00
34.00  ,  99.00  ,  98.00  ,  1047.30  ,  1047.30  ,  3067.00
80.00  ,  41.00  ,  42.00  ,  479.70  ,  479.70  ,  2081.00
44.00  ,  30.00  ,  48.00  ,  502.60  ,  502.60  ,  1590.00
36.00  ,  60.00  ,  88.00  ,  905.60  ,  905.60  ,  2444.00
82.00  ,  85.00  ,  73.00  ,  823.10  ,  823.10  ,  3111.00
87.00  ,  25.00  ,  21.00  ,  269.20  ,  269.20  ,  1663.00
43.00  ,  59.00  ,  72.00  ,  760.60  ,  760.60  ,  2291.00
77.00  ,  62.00  ,  71.00  ,  772.30  ,  772.30  ,  2724.00
59.00  ,  82.00  ,  76.00  ,  835.30  ,  835.30  ,  2838.00
97.00  ,  85.00  ,  44.00  ,  563.80  ,  563.80  ,  2885.00
75.00  ,  40.00  ,  55.00  ,  595.50  ,  595.50  ,  2190.00
75.00  ,  34.00  ,  87.00  ,  882.10  ,  882.10  ,  2560.00
22.00  ,  29.00  ,  47.00  ,  481.10  ,  481.10  ,  1299.00
99.00  ,  50.00  ,  53.00  ,  602.10  ,  602.10  ,  2580.00
